"Date","Price","Open","High","Low","Vol.","Change %"
"07/28/2022","24.10","23.79","24.34","23.65","192.86K","3.43%"
"07/27/2022","23.30","23.95","24.13","23.11","276.78K","-1.73%"
"07/26/2022","23.71","24.90","24.90","23.53","319.61K","-4.51%"
"07/25/2022","24.83","24.51","25.30","24.50","231.54K","0.93%"
"07/22/2022","24.60","24.51","25.15","24.25","321.88K","0.00%"
"07/21/2022","24.60","25.15","25.37","24.15","300.35K","-1.80%"
"07/20/2022","25.05","24.90","25.75","24.54","474.56K","2.37%"
"07/19/2022","24.47","24.76","24.85","24.10","292.11K","-0.29%"
"07/18/2022","24.54","24.00","24.81","24.00","303.37K","3.33%"
"07/15/2022","23.75","24.00","24.27","23.28","250.51K","0.00%"
"07/14/2022","23.75","24.85","24.93","23.57","338.23K","-3.30%"
"07/13/2022","24.56","24.70","24.99","23.78","334.08K","-0.53%"
"07/12/2022","24.69","25.85","25.95","24.57","376.40K","-4.63%"
"07/11/2022","25.89","25.70","26.39","25.50","219.94K","-2.08%"
"07/08/2022","26.44","25.63","26.50","25.00","610.18K","2.28%"
"07/07/2022","25.85","25.00","25.96","24.63","562.93K","4.23%"
"07/06/2022","24.80","24.60","25.13","23.90","408.65K","1.27%"
"07/05/2022","24.49","25.45","26.04","23.98","561.56K","-2.47%"
"07/04/2022","25.11","26.50","26.70","24.88","1.20M","-5.25%"
"07/01/2022","26.50","27.18","27.56","26.36","572.51K","-2.57%"
"06/30/2022","27.20","28.00","28.03","26.81","445.80K","-4.19%"
"06/29/2022","28.39","28.68","28.98","27.95","325.07K","-3.11%"
"06/28/2022","29.30","28.48","29.44","28.41","209.84K","3.57%"
"06/27/2022","28.29","28.70","29.20","28.04","137.51K","0.43%"
"06/24/2022","28.17","28.20","28.49","27.75","347.29K","1.84%"
"06/23/2022","27.66","29.58","29.81","27.66","326.98K","-6.49%"
"06/22/2022","29.58","29.30","29.70","28.77","166.01K","-0.34%"
"06/21/2022","29.68","29.29","30.12","29.23","133.44K","1.33%"
"06/20/2022","29.29","29.00","29.40","28.50","137.88K","2.45%"
"06/17/2022","28.59","27.66","29.33","27.62","670.52K","0.21%"
"06/15/2022","28.53","28.00","28.57","27.32","303.03K","3.78%"
"06/14/2022","27.49","27.70","28.48","27.16","416.80K","0.55%"
"06/13/2022","27.34","28.80","28.92","27.08","522.13K","-7.79%"
"06/10/2022","29.65","30.20","30.35","29.12","478.58K","-3.61%"
"06/09/2022","30.76","32.00","32.40","30.70","442.11K","-4.59%"
"06/08/2022","32.24","33.36","33.48","32.13","403.32K","-3.36%"
"06/07/2022","33.36","32.83","33.36","32.68","205.53K","-0.15%"
"06/06/2022","33.41","32.70","33.48","32.52","124.51K","1.86%"
"06/03/2022","32.80","34.51","34.54","32.70","226.31K","-4.26%"
"06/02/2022","34.26","33.40","34.30","33.32","135.11K","1.81%"
"06/01/2022","33.65","33.22","33.99","32.85","95.93K","1.32%"
"05/31/2022","33.21","33.94","34.19","32.96","228.03K","-2.32%"
"05/30/2022","34.00","33.32","34.23","33.16","151.27K","3.28%"
"05/27/2022","32.92","33.80","34.00","32.79","159.93K","-2.89%"
"05/26/2022","33.90","33.00","33.90","32.70","178.02K","1.56%"
"05/25/2022","33.38","33.40","33.76","32.56","115.81K","1.00%"
"05/24/2022","33.05","33.28","33.98","32.91","223.16K","-1.64%"
"05/23/2022","33.60","32.90","33.60","32.46","264.41K","5.00%"
"05/20/2022","32.00","33.73","33.73","32.00","162.38K","-1.23%"
"05/19/2022","32.40","32.33","32.52","31.60","296.73K","-1.40%"
"05/18/2022","32.86","33.00","34.69","32.86","457.08K","0.09%"
"05/17/2022","32.83","32.00","33.49","31.31","365.10K","4.99%"
"05/16/2022","31.27","31.28","32.92","30.48","496.40K","1.16%"
"05/13/2022","30.91","29.00","30.91","29.00","359.77K","8.65%"
"05/12/2022","28.45","28.69","29.20","27.98","787.76K","-4.11%"
"05/11/2022","29.67","31.10","31.29","29.67","422.18K","-3.82%"
"05/10/2022","30.85","31.17","31.49","29.87","484.63K","-0.48%"
"05/09/2022","31.00","31.89","32.00","30.80","205.71K","-3.13%"
"05/06/2022","32.00","31.04","32.58","30.30","509.37K","0.00%"
"05/05/2022","32.00","35.80","35.80","32.00","834.98K","-7.22%"
