"Date","Price","Open","High","Low","Vol.","Change %"
"07/02/2018","161.10","159.70","164.80","159.20","139.22K","-0.43%"
"06/29/2018","161.80","157.20","162.20","157.10","248.71K","2.73%"
"06/28/2018","157.50","164.50","164.90","154.80","459.75K","-4.49%"
"06/27/2018","164.90","164.80","165.90","164.00","211.68K","-0.48%"
"06/26/2018","165.70","163.80","167.30","163.10","199.50K","-0.06%"
"06/25/2018","165.80","167.00","168.30","165.50","110.77K","-0.30%"
"06/22/2018","166.30","165.00","168.50","162.70","183.09K","1.34%"
"06/21/2018","164.10","166.80","167.20","161.30","251.57K","-1.03%"
"06/20/2018","165.80","165.50","168.80","165.30","218.97K","0.36%"
"06/19/2018","165.20","169.40","169.70","163.10","404.81K","-3.95%"
"06/18/2018","172.00","169.10","172.40","163.80","367.39K","2.38%"
"06/15/2018","168.00","166.00","172.50","162.70","760.62K","2.00%"
"06/14/2018","164.70","155.30","167.00","153.50","564.83K","6.05%"
"06/13/2018","155.30","157.00","158.60","151.20","912.01K","3.40%"
"06/12/2018","150.20","144.20","153.80","144.10","551.07K","4.45%"
"06/11/2018","143.80","159.80","159.80","140.40","741.45K","-4.26%"
"06/08/2018","150.20","154.00","154.00","150.00","243.39K","-1.83%"
"06/07/2018","153.00","153.00","155.70","149.10","283.23K","0.26%"
"06/06/2018","152.60","158.90","159.70","151.50","277.33K","-2.80%"
"06/05/2018","157.00","158.50","158.90","154.40","251.10K","-0.38%"
"06/04/2018","157.60","150.80","157.90","150.60","323.63K","5.42%"
"06/01/2018","149.50","147.20","149.50","146.00","277.26K","1.56%"
"05/30/2018","147.20","143.00","147.30","142.50","413.65K","2.44%"
"05/29/2018","143.70","145.40","145.40","141.10","159.07K","-0.90%"
"05/28/2018","145.00","145.00","145.80","143.90","153.15K","0.21%"
"05/25/2018","144.70","145.90","145.90","143.90","150.84K","0.00%"
"05/24/2018","144.70","144.50","145.80","143.10","196.62K","0.07%"
"05/23/2018","144.60","147.00","147.00","142.10","138.07K","-1.30%"
"05/22/2018","146.50","147.90","148.50","144.30","289.29K","-0.34%"
"05/21/2018","147.00","142.00","148.00","141.00","400.95K","5.00%"
"05/18/2018","140.00","139.90","143.50","139.00","154.71K","0.72%"
"05/17/2018","139.00","145.00","148.90","138.50","485.85K","-4.14%"
"05/16/2018","145.00","140.80","145.30","139.60","228.39K","3.72%"
"05/15/2018","139.80","135.50","141.70","135.50","382.74K","0.58%"
"05/14/2018","139.00","145.50","148.00","138.00","674.60K","-4.14%"
"05/11/2018","145.00","144.90","146.00","141.50","285.88K","0.07%"
"05/10/2018","144.90","146.00","146.90","143.00","328.23K","0.00%"
"05/09/2018","144.90","137.50","147.80","137.50","857.38K","5.77%"
"05/08/2018","137.00","129.00","137.00","128.90","761.94K","7.03%"
"05/07/2018","128.00","126.40","129.00","125.30","155.86K","2.48%"
"05/04/2018","124.90","125.00","126.50","124.20","288.20K","0.08%"
"05/02/2018","124.80","124.80","129.80","123.00","417.27K","0.00%"
"04/30/2018","124.80","116.20","126.60","116.20","326.06K","7.59%"
"04/27/2018","116.00","117.00","117.40","115.70","149.55K","0.35%"
"04/26/2018","115.60","116.00","117.70","115.50","163.85K","-0.09%"
"04/25/2018","115.70","118.20","119.70","115.40","221.98K","-2.12%"
"04/24/2018","118.20","120.00","121.00","118.20","211.42K","-1.66%"
"04/23/2018","120.20","119.90","121.40","119.20","129.36K","0.59%"
"04/20/2018","119.50","119.00","121.20","118.60","89.25K","-0.33%"
"04/19/2018","119.90","121.50","122.00","119.70","127.95K","-1.32%"
"04/18/2018","121.50","120.00","122.30","119.80","166.51K","1.25%"
"04/17/2018","120.00","119.00","120.90","117.20","205.82K","0.59%"
"04/16/2018","119.30","122.10","123.50","118.60","255.34K","-2.29%"
"04/13/2018","122.10","124.00","125.80","122.10","121.86K","-1.29%"
"04/12/2018","123.70","124.20","126.80","122.60","257.17K","-0.80%"
"04/11/2018","124.70","125.00","127.40","122.30","293.67K","-0.24%"
"04/10/2018","125.00","123.70","125.00","120.40","264.41K","1.38%"
"04/09/2018","123.30","120.00","126.00","118.60","433.61K","2.41%"
"04/06/2018","120.40","115.50","121.10","115.50","639.25K","4.79%"
"04/05/2018","114.90","112.00","116.80","111.90","407.09K","3.05%"
"04/04/2018","111.50","109.70","111.60","108.80","283.47K","1.73%"
"04/03/2018","109.60","108.90","110.30","107.70","226.89K","0.18%"
"03/29/2018","109.40","110.30","111.00","108.70","141.58K","0.18%"
"03/28/2018","109.20","111.00","112.00","108.60","178.17K","-3.28%"
"03/27/2018","112.90","110.70","115.20","110.50","215.89K","3.58%"
"03/26/2018","109.00","111.50","111.50","108.60","141.89K","-1.80%"
"03/23/2018","111.00","109.30","111.30","107.30","229.85K","-0.89%"
"03/22/2018","112.00","113.50","116.00","108.60","350.48K","-0.80%"
"03/21/2018","112.90","110.50","113.20","109.00","268.74K","2.82%"
"03/20/2018","109.80","110.30","110.30","108.20","213.15K","0.46%"
"03/19/2018","109.30","110.40","112.00","108.00","205.76K","0.09%"
"03/16/2018","109.20","113.00","113.00","107.10","947.31K","-3.79%"
"03/15/2018","113.50","114.50","114.60","113.20","249.62K","-0.96%"
"03/14/2018","114.60","114.30","114.60","112.10","175.90K","0.26%"
"03/13/2018","114.30","115.00","115.50","112.80","267.23K","-0.17%"
"03/12/2018","114.50","109.80","114.90","108.80","299.35K","4.57%"
"03/09/2018","109.50","108.20","110.50","106.20","333.05K","1.20%"
"03/08/2018","108.20","110.50","111.40","108.20","136.27K","-1.46%"
"03/07/2018","109.80","103.70","109.80","99.65","341.82K","5.98%"
"03/06/2018","103.60","106.00","106.80","102.20","149.55K","-2.26%"
"03/05/2018","106.00","106.00","106.50","104.50","126.78K","0.09%"
"03/02/2018","105.90","104.70","106.80","103.90","126.89K","1.05%"
"03/01/2018","104.80","105.80","106.50","103.30","146.95K","-2.06%"
"02/28/2018","107.00","107.00","108.20","103.70","263.87K","-0.56%"
"02/27/2018","107.60","107.00","107.60","105.20","86.24K","0.65%"
"02/26/2018","106.90","109.70","109.80","106.10","97.07K","-1.57%"
"02/23/2018","108.60","109.70","110.00","107.30","81.70K","-1.00%"
"02/22/2018","109.70","109.50","109.70","107.90","112.31K","0.18%"
"02/21/2018","109.50","108.60","109.80","107.80","55.32K","0.46%"
"02/20/2018","109.00","109.00","109.40","106.90","38.37K","0.00%"
"02/19/2018","109.00","110.70","110.90","108.50","62.45K","-1.62%"
"02/16/2018","110.80","109.50","111.70","109.50","163.43K","1.74%"
"02/15/2018","108.90","111.00","111.20","108.90","221.13K","0.00%"
"02/14/2018","108.90","109.30","111.30","107.70","282.08K","-0.18%"
"02/13/2018","109.10","107.70","110.20","107.10","257.19K","2.25%"
"02/12/2018","106.70","109.20","109.30","106.30","183.27K","0.47%"
"02/09/2018","106.20","109.20","110.90","106.20","364.19K","-4.32%"
"02/08/2018","111.00","113.00","114.60","109.60","253.37K","-0.27%"
"02/07/2018","111.30","109.90","111.30","108.20","296.44K","5.00%"
"02/06/2018","106.00","102.60","107.60","101.80","562.60K","-3.20%"
"02/05/2018","109.50","111.00","112.30","108.50","196.75K","-3.44%"
"02/02/2018","113.40","114.10","114.70","112.70","164.58K","-1.39%"
"02/01/2018","115.00","116.10","117.40","113.60","114.57K","-0.86%"
"01/31/2018","116.00","114.00","118.70","113.30","321.18K","1.75%"
"01/30/2018","114.00","115.00","115.00","112.60","79.09K","-1.55%"
"01/29/2018","115.80","115.00","115.80","112.60","98.30K","0.87%"
"01/26/2018","114.80","111.10","116.60","111.10","125.63K","2.50%"
"01/25/2018","112.00","116.00","116.40","112.00","206.72K","-3.86%"
"01/24/2018","116.50","117.00","118.80","114.20","259.78K","-1.52%"
"01/23/2018","118.30","118.70","120.60","116.10","258.94K","-0.84%"
"01/22/2018","119.30","121.90","121.90","118.10","202.32K","-1.65%"
"01/19/2018","121.30","120.00","121.40","117.00","335.16K","1.34%"
"01/18/2018","119.70","121.00","123.40","116.00","642.80K","0.59%"
"01/17/2018","119.00","112.00","119.00","111.50","770.19K","7.11%"
"01/16/2018","111.10","107.00","112.10","106.50","390.24K","5.01%"
"01/15/2018","105.80","108.50","109.40","105.70","131.01K","-1.12%"
"01/12/2018","107.00","105.00","108.40","104.30","364.64K","2.69%"
"01/11/2018","104.20","99.00","106.80","98.30","447.30K","6.16%"
"01/10/2018","98.15","99.90","99.90","97.75","102.41K","-1.85%"
"01/09/2018","100.00","100.70","100.80","99.20","122.88K","-0.70%"
"01/08/2018","100.70","99.40","101.10","98.35","284.25K","1.72%"
"01/05/2018","99.00","99.00","99.40","97.75","120.81K","1.02%"
"01/04/2018","98.00","99.00","99.75","97.25","192.53K","0.00%"
"01/03/2018","98.00","97.70","100.00","97.70","212.20K","1.03%"
"12/29/2017","97.00","96.60","99.47","96.43","437.80K","-2.02%"
"12/28/2017","99.00","103.00","103.00","98.56","303.47K","-2.94%"
"12/27/2017","102.00","100.30","102.00","99.80","249.96K","1.85%"
"12/22/2017","100.15","100.10","101.20","98.95","180.76K","-0.20%"
"12/21/2017","100.35","99.45","100.45","96.40","314.25K","0.80%"
"12/20/2017","99.55","100.00","101.80","99.00","198.13K","-0.35%"
"12/19/2017","99.90","95.97","100.30","95.60","329.58K","4.12%"
"12/18/2017","95.95","97.00","98.45","94.21","176.50K","-0.57%"
"12/15/2017","96.50","95.55","97.22","93.74","323.43K","1.21%"
"12/14/2017","95.35","98.00","99.30","93.72","282.70K","-1.79%"
"12/13/2017","97.09","92.00","99.60","91.94","831.20K","5.91%"
"12/12/2017","91.67","89.00","91.67","88.10","426.03K","2.42%"
"12/11/2017","89.50","94.00","94.76","89.10","726.36K","-4.79%"
"12/08/2017","94.00","96.80","97.92","93.20","405.72K","-2.00%"
"12/07/2017","95.92","97.16","98.79","95.32","203.99K","-2.11%"
"12/06/2017","97.99","100.00","100.30","94.66","838.27K","-1.58%"
"12/05/2017","99.56","95.63","99.99","95.16","586.87K","3.33%"
"12/04/2017","96.35","95.00","97.26","91.21","692.95K","-0.46%"
"12/01/2017","96.80","102.40","103.50","92.16","1.11M","-4.63%"
"11/30/2017","101.50","97.00","103.15","95.22","6.42M","3.57%"
"11/29/2017","98.00","104.10","105.95","98.00","1.03M","-6.22%"
"11/28/2017","104.50","108.00","109.10","104.50","593.28K","-2.43%"
"11/27/2017","107.10","105.00","108.30","105.00","972.02K","2.00%"
"11/24/2017","105.00","105.40","107.50","104.80","254.25K","0.19%"
"11/23/2017","104.80","105.15","108.20","103.15","463.54K","-1.13%"
"11/22/2017","106.00","99.00","109.90","96.00","1.25M","-5.74%"
"11/21/2017","112.45","115.50","115.60","110.25","547.28K","-0.93%"
"11/20/2017","113.50","112.00","115.80","111.40","456.92K","1.98%"
"11/17/2017","111.30","111.20","113.15","108.75","381.21K","1.18%"
"11/16/2017","110.00","111.00","112.40","108.50","418.83K","2.80%"
"11/15/2017","107.00","106.75","109.00","103.20","534.18K","-0.37%"
"11/14/2017","107.40","117.00","117.35","98.01","1.71M","-6.41%"
"11/13/2017","114.75","124.00","124.00","111.60","970.44K","-8.13%"
"11/10/2017","124.90","125.20","127.00","123.60","153.95K","-0.24%"
"11/09/2017","125.20","126.25","128.00","125.20","254.98K","-0.83%"
"11/08/2017","126.25","124.90","128.00","124.55","522.70K","1.41%"
"11/07/2017","124.50","121.30","125.00","120.50","273.74K","2.89%"
"11/06/2017","121.00","119.20","121.90","118.50","121.72K","1.51%"
"11/03/2017","119.20","120.30","121.50","119.20","167.25K","-0.67%"
"11/02/2017","120.00","121.45","121.45","118.70","246.56K","-0.50%"
"10/31/2017","120.60","118.55","121.00","118.10","433.07K","2.25%"
"10/30/2017","117.95","118.50","119.00","117.15","164.41K","-0.46%"
"10/27/2017","118.50","118.30","120.50","117.55","272.32K","0.59%"
"10/26/2017","117.80","114.00","119.35","113.85","404.61K","3.51%"
"10/25/2017","113.80","113.00","114.00","113.00","203.20K","0.35%"
"10/24/2017","113.40","114.00","114.00","112.30","256.19K","0.09%"
"10/23/2017","113.30","112.50","114.00","112.50","149.81K","0.71%"
"10/20/2017","112.50","113.00","115.55","111.90","267.28K","0.67%"
"10/19/2017","111.75","110.95","112.80","110.90","188.30K","0.22%"
"10/18/2017","111.50","114.00","114.50","110.25","339.62K","-2.62%"
"10/17/2017","114.50","118.00","118.50","113.50","434.28K","-2.92%"
"10/16/2017","117.95","119.30","119.80","116.80","328.60K","0.13%"
"10/13/2017","117.80","119.10","123.00","116.30","668.72K","0.68%"
"10/12/2017","117.00","120.30","123.30","117.00","467.96K","-1.68%"
"10/11/2017","119.00","115.95","124.00","114.10","493.16K","2.72%"
"10/10/2017","115.85","116.00","116.00","115.00","277.32K","-0.09%"
"10/09/2017","115.95","115.70","116.40","115.30","199.96K","0.22%"
"10/06/2017","115.70","113.95","116.00","113.95","259.90K","1.58%"
"10/05/2017","113.90","114.55","114.80","113.30","212.77K","0.31%"
"10/04/2017","113.55","114.75","115.30","113.55","127.60K","-1.26%"
"10/03/2017","115.00","114.65","116.25","114.35","59.38K","0.39%"
"10/02/2017","114.55","116.25","116.95","113.60","113.19K","-1.46%"
"09/29/2017","116.25","114.80","116.50","113.25","195.25K","1.26%"
