"Date","Price","Open","High","Low","Vol.","Change %"
"06/21/2019","326.00","334.00","334.50","317.00","7.68K","-1.95%"
"06/19/2019","332.50","339.50","339.50","331.00","2.64K","-2.06%"
"06/18/2019","339.50","335.50","342.50","335.00","1.60K","1.34%"
"06/17/2019","335.00","337.50","341.00","335.00","1.24K","-0.15%"
"06/14/2019","335.50","340.00","340.00","335.50","0.67K","-0.30%"
"06/13/2019","336.50","337.50","338.50","336.00","1.59K","0.30%"
"06/12/2019","335.50","346.00","346.00","335.50","1.76K","-2.75%"
"06/11/2019","345.00","346.50","348.50","342.00","1.12K","-0.43%"
"06/10/2019","346.50","347.00","348.00","346.50","0.62K","0.00%"
"06/07/2019","346.50","340.00","346.50","340.00","0.67K","1.91%"
"06/06/2019","340.00","343.50","343.50","338.00","1.07K","-0.15%"
"06/05/2019","340.50","340.00","342.00","338.00","0.96K","0.44%"
"06/04/2019","339.00","337.00","339.00","337.00","0.35K","0.74%"
"06/03/2019","336.50","347.50","348.50","336.50","3.00K","-3.17%"
"05/31/2019","347.50","347.00","347.50","343.00","0.62K","0.58%"
"05/30/2019","345.50","348.00","348.00","345.50","0.16K","-0.14%"
"05/29/2019","346.00","347.00","347.00","342.00","0.62K","-0.43%"
"05/28/2019","347.50","346.00","348.00","343.00","0.22K","0.72%"
"05/27/2019","345.00","342.00","345.00","338.00","0.12K","1.77%"
"05/24/2019","339.00","339.00","346.00","339.00","0.50K","-0.44%"
"05/23/2019","340.50","348.00","348.00","340.50","0.64K","-1.87%"
"05/22/2019","347.00","347.50","347.50","344.50","0.33K","0.87%"
"05/21/2019","344.00","344.00","348.00","340.00","0.93K","1.18%"
"05/20/2019","340.00","343.00","343.00","339.00","0.41K","-0.87%"
"05/17/2019","343.00","350.50","350.50","342.50","0.91K","-2.00%"
"05/16/2019","350.00","347.50","350.00","343.50","1.23K","0.72%"
"05/15/2019","347.50","345.00","347.50","341.00","1.29K","1.02%"
"05/14/2019","344.00","336.50","345.00","335.00","1.24K","2.69%"
"05/13/2019","335.00","340.00","343.00","331.00","1.36K","-2.05%"
"05/10/2019","342.00","344.50","344.50","337.00","0.53K","-0.29%"
"05/09/2019","343.00","345.00","346.50","341.00","3.60K","0.00%"
"05/08/2019","343.00","337.00","345.00","334.00","0.70K","2.08%"
"05/07/2019","336.00","340.00","340.00","335.00","0.54K","-0.30%"
"05/06/2019","337.00","336.00","339.00","335.00","0.45K","-0.74%"
"05/02/2019","339.50","346.00","346.00","339.50","0.42K","-1.88%"
"04/30/2019","346.00","347.50","347.50","343.00","0.30K","0.44%"
"04/29/2019","344.50","349.50","350.50","344.00","1.37K","-1.29%"
"04/26/2019","349.00","342.50","349.00","342.00","0.50K","1.60%"
"04/25/2019","343.50","342.00","346.00","338.50","3.52K","1.33%"
"04/24/2019","339.00","340.50","343.00","339.00","0.62K","-0.88%"
"04/23/2019","342.00","340.00","342.00","339.00","0.09K","0.74%"
"04/18/2019","339.50","339.00","340.00","337.00","0.77K","0.74%"
"04/17/2019","337.00","338.50","339.00","337.00","0.41K","0.60%"
"04/16/2019","335.00","337.00","339.00","333.00","2.36K","-1.03%"
"04/15/2019","338.50","342.00","342.00","338.00","1.07K","-0.44%"
"04/12/2019","340.00","346.00","346.00","340.00","1.50K","-0.58%"
"04/11/2019","342.00","349.00","349.50","340.00","1.28K","-2.43%"
"04/10/2019","350.50","343.50","350.50","340.50","1.17K","2.19%"
"04/09/2019","343.00","338.50","344.00","338.50","0.75K","0.00%"
"04/08/2019","343.00","345.50","345.50","339.50","1.19K","-0.58%"
"04/05/2019","345.00","346.00","346.00","344.50","5.68K","-1.00%"
"04/04/2019","348.50","354.00","354.00","343.00","2.54K","1.31%"
"04/03/2019","344.00","344.00","352.50","343.00","3.33K","0.00%"
"04/02/2019","344.00","328.00","345.50","325.50","8.79K","6.17%"
"04/01/2019","324.00","328.00","332.00","322.50","1.58K","0.47%"
"03/29/2019","322.50","332.00","336.00","320.00","1.99K","-1.68%"
"03/28/2019","328.00","342.50","342.50","326.00","4.19K","-3.24%"
"03/27/2019","339.00","346.00","346.00","339.00","0.26K","-0.88%"
"03/26/2019","342.00","340.00","344.50","340.00","0.06K","0.44%"
"03/25/2019","340.50","342.50","344.00","338.50","0.71K","-1.02%"
"03/22/2019","344.00","352.00","352.00","342.00","1.91K","-1.29%"
"03/21/2019","348.50","354.00","354.00","342.50","0.96K","-1.55%"
"03/20/2019","354.00","355.00","355.00","351.50","0.25K","0.71%"
"03/19/2019","351.50","359.50","359.50","351.50","1.52K","-1.26%"
"03/18/2019","356.00","361.00","361.00","356.00","1.76K","-1.11%"
"03/15/2019","360.00","354.00","360.00","347.00","7.13K","1.69%"
"03/14/2019","354.00","349.50","354.50","346.00","0.51K","0.28%"
"03/13/2019","353.00","354.00","355.00","353.00","0.45K","-0.28%"
"03/12/2019","354.00","349.50","354.00","349.00","0.89K","1.29%"
"03/11/2019","349.50","351.00","351.50","346.00","0.19K","-0.43%"
"03/08/2019","351.00","345.50","351.00","344.00","0.45K","2.03%"
"03/07/2019","344.00","346.00","347.50","340.50","1.08K","-0.29%"
"03/06/2019","345.00","335.00","345.00","334.00","0.92K","2.99%"
"03/05/2019","335.00","334.50","335.50","334.00","0.54K","0.15%"
"03/04/2019","334.50","340.00","340.00","334.50","2.52K","-1.62%"
"03/01/2019","340.00","345.50","349.00","337.00","1.36K","-1.59%"
"02/28/2019","345.50","351.50","351.50","345.00","0.40K","-1.57%"
"02/27/2019","351.00","359.50","359.50","351.00","0.21K","0.00%"
"02/26/2019","351.00","359.50","359.50","350.50","0.33K","-0.71%"
"02/25/2019","353.50","360.00","361.50","353.00","2.12K","-0.98%"
"02/22/2019","357.00","350.00","357.00","350.00","0.17K","2.44%"
"02/21/2019","348.50","361.50","362.00","348.00","1.92K","-2.92%"
