"Date","Price","Open","High","Low","Vol.","Change %"
"03/06/2019","5.43","5.45","5.50","5.43","2.40M","-0.37%"
"03/05/2019","5.45","5.38","5.46","5.38","3.18M","0.55%"
"03/04/2019","5.42","5.40","5.45","5.36","820.46K","0.37%"
"03/01/2019","5.40","5.45","5.48","5.37","2.49M","-0.37%"
"02/28/2019","5.42","5.33","5.48","5.32","1.57M","1.12%"
"02/27/2019","5.36","5.38","5.40","5.32","1.12M","-0.74%"
"02/26/2019","5.40","5.41","5.42","5.34","1.26M","-0.74%"
"02/25/2019","5.44","5.54","5.62","5.41","1.45M","-1.81%"
"02/22/2019","5.54","5.41","5.55","5.41","3.06M","1.28%"
"02/21/2019","5.47","5.45","5.60","5.43","5.31M","1.11%"
"02/20/2019","5.41","5.38","5.44","5.34","1.01M","-0.73%"
"02/19/2019","5.45","5.40","5.48","5.35","1.09M","0.37%"
"02/18/2019","5.43","5.45","5.45","5.34","1.06M","-0.37%"
"02/15/2019","5.45","5.44","5.50","5.36","1.89M","0.18%"
"02/14/2019","5.44","5.32","5.47","5.32","1.48M","2.26%"
"02/13/2019","5.32","5.46","5.46","5.32","1.13M","-2.39%"
"02/12/2019","5.45","5.47","5.51","5.40","1.78M","0.93%"
"02/11/2019","5.40","5.31","5.46","5.31","1.38M","1.31%"
"02/08/2019","5.33","5.40","5.43","5.32","1.41M","-1.66%"
"02/07/2019","5.42","5.53","5.56","5.40","816.03K","-2.69%"
"02/06/2019","5.57","5.54","5.65","5.52","1.36M","0.91%"
"02/05/2019","5.52","5.59","5.62","5.47","1.20M","-0.72%"
"02/04/2019","5.56","5.63","5.68","5.53","1.06M","-1.59%"
"02/01/2019","5.65","5.63","5.65","5.56","758.57K","0.89%"
"01/31/2019","5.60","5.60","5.74","5.52","2.32M","1.08%"
"01/30/2019","5.54","5.62","5.69","5.51","1.15M","-1.77%"
"01/29/2019","5.64","5.73","5.80","5.62","1.22M","-1.57%"
"01/28/2019","5.73","5.70","5.77","5.69","4.66M","0.53%"
"01/25/2019","5.70","5.63","5.75","5.55","4.54M","1.79%"
"01/24/2019","5.60","5.48","5.60","5.43","2.59M","2.75%"
"01/23/2019","5.45","5.44","5.50","5.42","3.79M","0.37%"
"01/22/2019","5.43","5.42","5.46","5.38","1.74M","0.56%"
"01/21/2019","5.40","5.45","5.45","5.38","928.25K","-0.92%"
"01/18/2019","5.45","5.51","5.56","5.36","2.87M","-0.91%"
"01/17/2019","5.50","5.37","5.50","5.37","2.33M","2.42%"
"01/16/2019","5.37","5.30","5.40","5.27","1.86M","2.09%"
"01/15/2019","5.26","5.24","5.30","5.21","1.74M","0.57%"
"01/14/2019","5.23","5.17","5.24","5.10","1.36M","0.97%"
"01/11/2019","5.18","5.17","5.19","5.03","1.84M","1.17%"
"01/10/2019","5.12","5.16","5.17","5.10","771.68K","-1.54%"
